Sample in Buffer,Sample in Window,TRIGGER,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[4][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[51][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[49][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[53][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[52][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[45][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[48][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[47][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[46][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[13][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[54][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[44][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[61][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[51][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[20][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[46][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[11][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[24][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[6][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[36][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[44][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[17][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[3][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[32][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[48][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[22][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[37][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[62][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[63][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[42][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[43][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[36][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[40][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[33][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[8][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[15][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[38][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[38][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[14][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[10][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[31][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[43][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[19][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[34][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[53][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[42][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[4][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[3][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[34][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[41][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[41][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[45][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[35][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[39][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[32][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[0][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[7][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[1][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[2][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[33][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[37][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[58][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[30][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[54][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[27][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[29][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[60][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[55][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[59][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[21][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[25][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[35][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[9][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[61][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[63][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[18][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[23][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[49][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[56][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[47][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[8][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[57][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[52][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[5][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[26][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[62][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[50][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[6][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[31][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[28][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[39][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[12][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[57][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[7][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[56][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[59][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[58][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[5][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[30][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/quantized_int4[16][3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[50][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[0][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[11][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[14][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[13][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[12][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[20][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[15][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[16][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[17][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[18][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[60][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[24][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[1][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[22][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[26][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[21][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[25][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[28][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[23][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[27][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[2][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[55][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[29][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[9][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[19][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[10][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_unit_inst/mult_results_reg[40][20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/matrix_transpose_bram_inst/rd_data0[511:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/matrix_transpose_bram_inst/wr_addr_bram0[14:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/matrix_transpose_bram_inst/wr_addr_bram1[14:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/matrix_transpose_bram_inst/rd_data1[511:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/bf16_data_2_reg[1023:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/compute_result[20:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/rows[8:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_read_ctrl_inst/uram_z_row_counter[11:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_read_ctrl_inst/rope_alu_array_done_counter[7:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_read_ctrl_inst/uram_y_row_counter[11:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/element_counter[3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/dr_mb_wb_mode_y[1:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/x_input_2[255:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/x_input_1[255:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/write_index[4:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/write_transfer_count[31:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/result_accumulator[255:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/rd_txn_count[2:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_waddr_z[11:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/read_transfer_count[31:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_z_trans_bram[1023:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/queue_state[2:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/mode_sel[3:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/compute_result_out[15:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/data_type[1:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/dma_status[1:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/dma_data_out[255:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/pack_count_dr[1:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/M[8:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_waddr_y[11:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_din_z[1023:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_dout_y[1023:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_raddr_z[11:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_dout_z[1023:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/trans_bram_rd_addr[9:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_din_y[1023:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_eltwise_status[1:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_raddr_y[11:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/N[8:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/alu_out[1023:0],andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/m_axi_rlast_debug,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/second_start_ops,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/trans_bram_rd_en,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/start_dram_uram_memcpy,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/valid_out_bram,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/start_ops,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/dma_start_reset_delayed,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/dma_start,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/read_data_valid,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/rope_alu_array_done,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/rope_start,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/qbroadcast_valid,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/compute_done_debug,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/dma_start_reset,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/alu_array_done,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/bf19_adder_valid,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/fifo_rd_en,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_last_data_z,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/lalu_result_valid,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/empty_flag,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/write_flag,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/bram_we_s,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/busy_flag,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/fifo_rd_en,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_last_data,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_start_ops,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_we_z,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/accelerator_wrapper_inst/valid_out_reg,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_start,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/rd_rst_busy,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_read_ctrl_inst/uram_last_data_y,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/wr_rst_busy,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/trans_bram_wr_en,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/matrix_transpose_bram_inst/bank_sel,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_read_ctrl_inst/uram_last_data_z_reg,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_done,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/matrix_transpose_bram_inst/wr_en_bram0,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/matrix_transpose_inst/matrix_transpose_bram_inst/wr_en_bram1,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/init_read_request,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_we_y,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/read_data_matrix_valid,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/init_done,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/write_valid_debug,andromeda_i/axi_top_wrapper_0/inst/axi_top_inst/uram_read_ctrl_inst/compute_done_reg
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
